Date/Heure;Nom;Quantité;Sens;Taille;Tracking;Turbidité
2025-11-01 10:38:37.665;TRF;1;0;0;;1
2025-11-01 10:40:28.772;TRF;1;0;0;;1
2025-11-01 10:40:33.311;TRF;1;0;0;;1
2025-11-01 10:42:21.664;TRF;1;0;0;;1
2025-11-01 12:22:23.843;TRF;1;0;0;;1
2025-11-01 12:22:32.469;TRF;1;0;0;;1
2025-11-01 12:22:39.091;TRF;1;0;0;;1
2025-11-01 12:23:32.402;TRF;1;0;0;;1
2025-11-01 12:24:00.703;TRF;1;0;0;;1
2025-11-01 12:24:19.071;TRF;1;0;0;;1
2025-11-01 12:27:13.306;TRF;1;0;0;;1
2025-11-01 12:27:15.560;TRF;1;0;0;;1
2025-11-01 12:33:17.090;TRF;1;0;0;;1
2025-11-01 12:24:16.865;TRF;1;1;325;;1
2025-11-01 12:27:20.046;TRF;1;1;173;;1
2025-11-01 13:15:29.899;TRF;1;0;0;;1
2025-11-01 13:15:32.633;TRF;1;1;244;;1
2025-11-01 13:17:40.649;TRF;1;0;0;;1
2025-11-01 13:17:44.274;TRF;1;0;0;;1
2025-11-01 13:35:32.198;TRF;1;0;0;;1
2025-11-01 13:38:46.284;TRF;1;0;0;;1
2025-11-01 13:38:51.036;TRF;1;0;0;;1
2025-11-01 13:58:57.742;TRF;1;0;0;;1
2025-11-01 13:58:59.830;TRF;1;0;0;;1
2025-11-01 13:59:05.670;TRF;1;0;0;;1
2025-11-01 15:19:33.689;TRF;1;0;0;;1
2025-11-01 15:22:15.262;TRF;1;0;0;;1
2025-11-01 15:22:17.703;TRF;1;0;0;;1
2025-11-01 15:22:19.496;TRF;1;0;0;;1
2025-11-01 15:24:20.226;TRF;1;0;0;;1
2025-11-01 15:39:58.725;TRF;1;0;0;;1
2025-11-01 15:45:40.851;TRF;1;0;0;;1
2025-11-01 15:48:02.154;TRF;1;0;0;;1
2025-11-01 15:48:04.222;TRF;1;0;0;;1
2025-11-01 16:20:31.508;TRF;1;0;0;;1
2025-11-01 16:28:25.907;TRF;1;0;0;;1
2025-11-01 17:26:19.879;TRF;1;0;0;;1
2025-11-01 17:50:45.542;TRF;1;0;0;;1
2025-11-01 17:50:45.542;TRF;1;0;0;;1
2025-11-01 17:50:55.925;TRF;1;0;0;;1
2025-11-01 17:51:24.553;TRF;1;0;0;;1
2025-11-01 17:52:08.565;TRF;1;0;0;;1
2025-11-01 17:52:31.408;TRF;1;0;0;;1
2025-11-01 18:13:14.566;TRF;1;0;0;;1
2025-11-01 18:50:39.421;TRF;1;0;0;;1
2025-11-01 18:50:41.554;TRF;1;0;0;;1
2025-11-01 18:57:55.707;TRF;1;0;0;;1
2025-11-01 18:59:58.093;TRF;1;0;0;;1
2025-11-01 19:03:55.862;TRF;1;0;0;;1
2025-11-01 19:05:45.000;TRF;1;0;0;;1
2025-11-01 19:06:34.488;TRF;1;0;0;;1
2025-11-01 19:17:19.309;TRF;1;0;0;;1
2025-11-01 19:18:41.162;TRF;1;0;0;;1
2025-11-01 19:48:25.071;TRF;1;0;0;;1
2025-11-01 16:28:26.201;TRF;1;1;168;;1
2025-11-02 08:09:19.053;TRF;1;1;228;;1
2025-11-02 08:33:52.296;TRM;1;1;490;;1
2025-11-02 09:18:16.758;TRF;1;0;0;;1
2025-11-02 09:42:53.525;TRF;1;0;0;;1
2025-11-02 09:42:56.042;TRF;1;0;0;;1
2025-11-02 10:16:12.029;TRF;1;0;0;;1
2025-11-02 10:23:09.525;TRF;1;0;0;;1
2025-11-02 10:17:15.081;TRF;1;0;0;;1
2025-11-02 10:25:14.579;TRF;1;0;0;;1
2025-11-02 10:31:05.202;TRF;1;0;0;;1
2025-11-02 23:08:56.405;TRF;1;1;215;;1
2025-11-02 23:03:33.148;TRF;1;1;223;;1
2025-11-02 22:58:54.498;TRF;1;0;0;;1
2025-11-02 22:58:44.026;TRF;1;0;0;;1
2025-11-02 19:48:26.239;TRF;1;1;217;;1
2025-11-02 19:48:23.897;TRF;1;0;0;;1
2025-11-02 19:45:11.628;TRF;1;0;0;;1
2025-11-02 19:41:18.518;TRF;1;0;0;;1
2025-11-02 19:40:52.396;TRF;1;0;0;;1
2025-11-02 19:36:29.938;TRF;1;0;0;;1
2025-11-02 19:33:05.488;TRF;1;0;0;;1
2025-11-02 19:28:39.961;TRF;1;0;0;;1
2025-11-02 19:28:37.329;TRF;1;0;0;;1
2025-11-02 19:24:26.502;TRF;1;0;0;;1
2025-11-02 19:24:20.550;TRF;1;0;0;;1
2025-11-02 19:21:29.571;TRF;1;0;0;;1
2025-11-02 18:03:46.948;TRF;1;1;236;;1
2025-11-02 17:56:13.209;TRF;1;1;218;;1
2025-11-02 17:18:18.206;TRF;1;1;221;;1
2025-11-02 16:55:27.572;TRF;1;0;0;;1
2025-11-02 16:54:29.921;TRF;1;0;0;;1
2025-11-02 16:46:36.666;TRF;1;0;0;;1
2025-11-02 16:41:35.461;TRF;1;1;196;;1
2025-11-02 16:41:19.160;TRF;1;0;0;;1
2025-11-02 16:41:10.078;TRF;1;0;0;;1
2025-11-02 16:40:37.793;TRF;1;0;0;;1
2025-11-02 16:34:07.215;TRF;1;1;186;;1
2025-11-02 16:34:01.762;TRF;1;0;0;;1
2025-11-02 16:32:55.694;TRF;1;1;188;;1
2025-11-02 16:31:08.000;TRF;1;0;0;;1
2025-11-02 16:15:40.062;TRF;1;1;385;;1
2025-11-02 15:57:26.111;TRF;1;0;0;;1
2025-11-02 15:55:32.396;TRF;1;0;0;;1
2025-11-02 15:53:06.176;TRF;1;0;0;;1
2025-11-02 15:44:20.712;TRF;1;1;202;;1
2025-11-02 15:26:00.362;TRF;1;0;0;;1
2025-11-02 14:45:19.080;TRF;1;1;214;;1
2025-11-02 14:43:58.951;TRF;1;0;0;;1
2025-11-02 14:43:52.985;TRF;1;0;0;;1
2025-11-02 14:20:48.725;TRF;1;1;205;;1
2025-11-02 14:20:39.781;TRF;1;0;0;;1
2025-11-02 14:18:41.009;TRF;1;1;316;;1
2025-11-02 14:18:08.624;TRF;1;0;0;;1
2025-11-02 14:17:33.858;TRF;1;0;0;;1
2025-11-02 14:06:17.835;TRF;1;1;251;;1
2025-11-02 14:06:14.494;TRF;1;0;0;;1
2025-11-02 13:32:54.638;TRF;1;1;251;;1
2025-11-02 13:32:50.638;TRF;1;0;0;;1
2025-11-02 13:32:50.638;TRF;1;0;0;;1
2025-11-02 13:32:50.638;TRF;1;0;0;;1
2025-11-02 13:02:48.521;TRF;1;0;0;;1
2025-11-02 12:58:23.515;TRF;1;1;308;;1
2025-11-02 12:44:45.894;TRF;1;1;206;;1
2025-11-02 12:44:01.456;TRF;1;0;0;;1
2025-11-02 12:40:35.003;TRF;1;0;0;;1
2025-11-02 12:40:13.007;TRF;1;0;0;;1
2025-11-02 12:40:07.087;TRF;1;0;0;;1
2025-11-02 12:33:34.559;TRF;1;0;0;;1
2025-11-02 12:20:18.822;TRF;1;0;0;;1
2025-11-02 12:20:48.184;TRF;1;0;0;;1
2025-11-02 12:20:58.188;TRF;1;0;0;;1
2025-11-02 12:20:59.118;TRF;1;1;209;;1
2025-11-02 12:11:18.085;TRF;1;1;359;;1
2025-11-02 12:11:10.820;TRF;1;0;0;;1
2025-11-02 12:06:11.228;TRF;1;0;0;;1
2025-11-02 12:05:19.892;TRF;1;0;0;;1
2025-11-02 12:04:59.372;TRF;1;0;0;;1
2025-11-02 11:58:38.238;TRF;1;1;221;;1
2025-11-02 11:48:53.104;TRF;1;1;241;;1
2025-11-02 11:36:00.471;TRF;1;0;0;;1
2025-11-02 11:32:34.470;TRF;1;1;172;;1
2025-11-02 11:05:44.482;TRF;1;1;235;;1
2025-11-02 11:05:22.821;TRF;1;0;0;;1
2025-11-03 07:19:21.751;TRF;1;0;0;;1
2025-11-03 07:19:23.997;TRF;1;0;0;;1
2025-11-03 07:49:11.613;TRF;1;0;0;;1
2025-11-03 07:50:10.410;TRF;1;0;0;;1
2025-11-03 08:21:44.297;TRF;1;0;0;;1
2025-11-03 08:21:47.651;TRF;1;0;0;;1
2025-11-03 08:21:51.818;TRF;1;0;0;;1
2025-11-03 08:22:09.288;TRF;1;0;0;;1
2025-11-03 08:27:30.943;TRF;1;0;0;;1
2025-11-03 08:27:43.151;TRF;1;0;0;;1
2025-11-03 08:27:45.525;TRF;1;0;0;;1
2025-11-03 08:27:48.895;TRF;1;0;0;;1
2025-11-03 08:30:59.735;TRF;1;0;0;;1
2025-11-03 09:15:04.257;TRF;1;0;0;;1
2025-11-03 09:18:34.043;TRF;1;0;0;;1
2025-11-03 10:45:22.128;TRF;1;0;0;;1
2025-11-03 10:47:59.232;TRF;1;0;0;;1
2025-11-03 11:47:49.439;TRF;1;0;0;;1
2025-11-03 11:47:52.917;TRF;1;1;275;;1
2025-11-03 12:26:20.307;TRF;1;0;0;;1
2025-11-03 12:26:22.575;TRF;1;1;246;;1
2025-11-22 05:15:08.348;TRF;1;0;0;;1
2025-11-22 05:15:30.744;TRF;1;0;0;;1
2025-11-22 08:03:34.480;TRF;1;0;0;;1
2025-11-22 08:04:30.852;TRF;1;1;283;;1
2025-11-22 08:26:16.547;TRF;1;0;0;;1
2025-11-22 10:30:07.227;TRF;1;1;295;;1
2025-11-22 12:51:49.539;TRF;1;1;242;;1
2025-11-22 13:04:52.268;TRF;1;1;306;;1
2025-11-22 14:00:56.490;TRF;1;1;257;;1
2025-11-22 14:04:45.083;TRF;1;0;0;;1
2025-11-22 14:05:31.443;TRF;1;0;0;;1
2025-11-22 14:52:51.949;TRF;1;0;0;;1
2025-11-22 15:00:18.123;TRF;1;0;0;;1
2025-11-22 15:09:03.733;TRF;1;0;0;;1
2025-11-22 15:09:09.148;TRF;1;0;0;;1
2025-11-22 15:09:14.831;TRF;1;0;0;;1
2025-11-22 15:29:58.083;TRF;1;0;0;;1
2025-11-22 15:30:33.275;TRF;1;0;0;;1
2025-11-22 15:30:44.278;TRF;1;0;0;;1
2025-11-22 15:31:05.824;TRF;1;0;0;;1
2025-11-22 15:31:14.519;TRF;1;0;0;;1
2025-11-22 15:34:37.393;TRF;1;0;0;;1
2025-11-22 15:40:34.002;TRF;1;0;0;;1
2025-11-22 15:40:41.477;TRF;1;0;0;;1
2025-11-22 15:48:42.346;TRF;1;0;0;;1
2025-11-22 15:49:02.956;TRF;1;0;0;;1
2025-11-22 15:49:16.976;TRF;1;0;0;;1
2025-11-22 15:48:41.396;TRF;1;1;214;;1
2025-11-22 15:49:35.721;TRF;1;0;0;;1
2025-11-22 15:50:48.692;TRF;1;0;0;;1
2025-11-22 15:55:30.497;TRF;1;0;0;;1
2025-11-22 15:56:41.182;TRF;1;0;0;;1
2025-11-22 16:04:40.435;TRF;1;0;0;;1
2025-11-22 16:05:11.142;TRF;1;0;0;;1
2025-11-22 16:10:47.262;TRF;1;0;0;;1
2025-11-22 16:21:03.743;TRF;1;0;0;;1
2025-11-22 17:10:23.712;TRF;1;1;304;;1
2025-11-22 17:19:23.270;TRF;1;0;0;;1
2025-11-22 17:48:14.855;TRF;1;0;0;;1
2025-11-22 17:52:33.158;TRF;1;0;0;;1
2025-11-22 17:52:51.911;TRF;1;0;0;;1
2025-11-22 17:58:28.168;TRF;1;0;0;;1
2025-11-22 17:59:44.966;TRF;1;0;0;;1
2025-11-22 17:59:48.269;TRF;1;0;0;;1
2025-11-22 18:51:54.252;TRF;1;0;0;;1
2025-11-22 18:51:57.903;TRF;1;0;0;;1
2025-11-22 18:52:37.857;TRF;1;0;0;;1
2025-11-22 18:52:43.508;TRF;1;0;0;;1
2025-11-22 18:54:49.457;TRF;1;0;0;;1
2025-11-26 00:18:34.163;TRF;1;0;0;;1
2025-11-26 00:51:56.295;TRF;1;0;0;;1
2025-11-26 01:42:21.553;TRF;1;0;0;;1
2025-11-26 01:42:17.803;TRF;1;0;0;;1
2025-11-26 01:43:29.419;TRF;1;0;0;;1
2025-11-26 01:44:51.044;TRF;1;0;0;;1
2025-11-26 01:45:20.152;TRF;1;0;0;;1
2025-11-26 02:38:01.298;TRF;1;0;0;;1
2025-11-26 03:41:21.710;TRF;1;0;0;;1
2025-11-26 03:43:04.247;TRF;1;0;0;;1
2025-11-26 03:53:34.518;TRF;1;0;0;;1
2025-11-26 04:08:22.527;TRF;1;0;0;;1
2025-11-26 04:14:46.232;TRF;1;0;0;;1
2025-11-26 04:38:19.699;TRF;1;0;0;;1
2025-11-26 04:38:40.253;TRF;1;0;0;;1
2025-11-26 04:47:52.361;TRF;1;0;0;;1
2025-11-26 04:46:20.384;TRF;1;1;176;;1
2025-11-26 04:47:52.655;TRF;1;0;0;;1
2025-11-26 04:48:12.935;TRF;1;0;0;;1
2025-11-26 05:20:50.297;TRF;1;0;0;;1
2025-11-26 05:20:56.795;TRF;1;0;0;;1
2025-11-26 05:21:58.286;TRF;1;0;0;;1
2025-11-26 06:06:26.075;TRF;1;0;0;;1
2025-11-26 06:06:30.975;TRF;1;0;0;;1
2025-11-26 06:06:33.971;TRF;1;0;0;;1
2025-11-26 06:33:02.107;TRF;1;1;0;;1
2025-11-26 06:34:37.635;TRF;1;1;0;;1
2025-11-26 06:35:41.551;TRF;1;1;0;;1
2025-11-26 08:10:00.662;TRF;1;1;0;;1
2025-11-26 08:15:22.516;TRF;1;1;0;;1
2025-11-26 08:53:17.588;TRF;1;1;0;;1
2025-11-26 08:54:11.088;TRF;1;1;0;;1
2025-11-26 08:58:02.005;TRF;1;1;0;;1
2025-11-26 09:43:19.623;TRF;1;0;0;;1
2025-11-26 09:46:26.125;TRF;1;0;0;;1
2025-11-26 10:17:21.741;TRF;1;0;0;;1
2025-11-26 10:18:20.954;TRF;1;0;0;;1
2025-11-26 17:43:00.130;TRF;1;1;273;;1
2025-11-26 17:28:22.499;TRF;1;0;0;;1
2025-11-26 17:13:37.090;TRF;1;0;0;;1
2025-11-26 16:56:07.089;TRF;1;1;251;;1
2025-11-26 16:51:05.437;TRF;1;1;237;;1
2025-11-26 15:09:51.027;TRF;1;1;255;;1
2025-11-26 14:42:28.688;TRF;1;0;0;;1
2025-11-26 14:39:27.217;TRF;1;0;0;;1
2025-11-26 14:34:20.395;TRF;1;1;242;;1
2025-11-26 14:13:39.531;TRF;1;0;0;;1
2025-11-26 14:10:24.714;TRF;1;0;0;;1
2025-11-26 14:07:51.909;TRF;1;0;0;;1
2025-11-26 13:45:41.805;TRF;1;0;0;;1
2025-11-26 13:34:44.965;TRF;1;0;0;;1
2025-11-26 13:33:34.024;TRF;1;0;0;;1
2025-11-26 13:02:08.268;TRF;1;0;0;;1
2025-11-26 13:01:18.272;TRF;1;0;0;;1
2025-11-26 11:50:20.471;TRF;1;1;284;;1
2025-03-14 00:09:50.930;TRF;1;0;0;;1
2025-03-14 00:11:00.537;TRF;1;0;0;;1
2025-03-14 00:37:34.580;TRF;1;0;0;;1
2025-03-14 00:38:46.810;TRF;1;0;0;;1
2025-03-14 00:48:51.915;TRF;1;0;0;;1
2025-03-14 00:49:55.288;TRF;1;0;0;;1
2025-03-14 01:13:52.204;TRF;1;0;0;;1
2025-03-14 01:15:57.397;TRF;1;0;0;;1
2025-03-14 01:49:23.465;TRF;1;0;0;;1
2025-03-14 01:50:42.471;TRF;1;0;0;;1
2025-03-14 01:57:14.212;TRF;1;0;0;;1
2025-03-14 02:10:44.061;TRF;1;0;0;;1
2025-03-14 02:18:26.626;TRF;1;0;0;;1
2025-03-14 02:19:33.659;TRF;1;0;0;;1
2025-03-14 03:35:02.880;TRF;1;0;0;;1
2025-03-14 03:38:05.506;TRF;1;0;0;;1
2025-03-14 03:55:18.972;TRF;1;0;0;;1
2025-03-14 03:58:05.634;TRF;1;0;0;;1
2025-03-14 04:39:14.234;TRF;1;0;0;;1
2025-03-14 02:37:20.638;TRF;1;0;0;;1
2025-03-14 08:28:25.422;TRF;1;0;0;;1
2025-03-14 06:36:03.493;TRF;1;0;0;;1
2025-03-14 05:20:13.152;TRF;1;0;0;;1
2025-03-14 05:18:33.210;TRF;1;0;0;;1
2025-03-14 04:43:09.984;TRF;1;1;237;;1
2025-03-14 18:52:44.345;TRF;1;0;0;;1
2025-03-14 19:03:21.157;TRF;1;0;0;;1
2025-03-14 23:59:36.436;TRF;1;0;0;;1
2025-03-14 23:54:44.858;TRF;1;0;0;;1
2025-03-14 23:36:50.684;TRF;1;1;229;;1
2025-03-14 23:11:37.266;TRF;1;0;0;;1
2025-03-14 23:08:23.865;TRF;1;0;0;;1
2025-03-14 22:59:12.310;TRF;1;1;272;;1
2025-03-14 22:39:48.897;TRF;1;0;0;;1
2025-03-14 22:35:45.321;TRF;1;0;0;;1
2025-03-14 22:13:41.432;TRF;1;0;0;;1
2025-03-14 22:12:47.353;TRF;1;0;0;;1
2025-03-14 21:03:20.113;TRF;1;0;0;;1
2025-03-14 21:01:57.568;TRF;1;0;0;;1
2025-03-14 19:13:07.305;TRF;1;0;0;;1
2025-03-14 19:13:02.343;TRF;1;0;0;;1
2025-03-14 19:11:23.191;TRF;1;0;0;;1
2025-03-14 19:04:56.853;TRF;1;0;0;;1
2025-03-14 19:03:21.449;TRF;1;0;0;;1
2025-03-14 18:52:44.417;TRF;1;0;0;;1
2025-03-15 23:55:39.622;TRF;1;0;0;;1
2025-03-15 23:51:17.245;TRF;1;0;0;;1
2025-03-15 23:31:39.806;TRF;1;0;0;;1
2025-03-15 23:30:05.660;TRF;1;0;0;;1
2025-03-15 22:46:56.254;TRF;1;1;240;;1
2025-03-15 22:03:34.402;TRF;1;1;236;;1
2025-03-15 21:22:25.305;TRF;1;0;0;;1
2025-03-15 21:21:55.379;TRF;1;0;0;;1
2025-03-15 20:24:01.147;TRF;1;0;0;;1
2025-03-15 20:23:35.869;TRF;1;0;0;;1
2025-03-15 19:52:49.601;TRF;1;1;263;;1
2025-03-15 19:16:46.977;TRF;1;1;199;;1
2025-03-15 19:08:17.034;TRF;1;0;0;;1
2025-03-15 19:04:09.083;TRF;1;0;0;;1
2025-03-15 19:03:46.625;TRF;1;0;0;;1
2025-03-15 18:41:29.377;TRF;1;0;0;;1
2025-03-15 07:24:56.992;TRF;1;0;0;;1
2025-03-15 07:01:19.408;TRF;1;0;0;;1
2025-03-15 06:43:40.927;TRF;1;0;0;;1
2025-03-15 06:42:32.340;TRF;1;0;0;;1
2025-03-15 06:41:25.445;TRF;1;0;0;;1
2025-03-15 06:27:49.845;TRF;1;0;0;;1
2025-03-15 06:24:30.133;TRF;1;0;0;;1
2025-03-15 05:51:49.222;TRF;1;0;0;;1
2025-03-15 05:48:05.625;TRF;1;0;0;;1
2025-03-15 05:06:36.122;TRF;1;0;0;;1
2025-03-15 05:04:25.261;TRF;1;0;0;;1
2025-03-15 04:44:00.780;TRF;1;0;0;;1
2025-03-15 04:05:54.855;TRF;1;0;0;;1
2025-03-15 04:02:39.616;TRF;1;0;0;;1
2025-03-15 03:39:03.509;TRF;1;0;0;;1
2025-03-15 03:36:51.985;TRF;1;0;0;;1
2025-03-15 03:22:58.652;TRF;1;1;242;;1
2025-03-15 02:56:43.387;TRF;1;0;0;;1
2025-03-15 02:55:01.888;TRF;1;0;0;;1
2025-03-15 02:49:56.256;TRF;1;1;211;;1
2025-03-15 02:41:53.140;TRF;1;0;0;;1
2025-03-15 02:41:53.067;TRF;1;0;0;;1
2025-03-15 02:39:59.087;TRF;1;0;0;;1
2025-03-15 02:19:53.015;TRF;1;0;0;;1
2025-03-15 02:02:26.458;TRF;1;0;0;;1
2025-03-15 02:02:15.768;TRF;1;0;0;;1
2025-03-15 01:17:38.578;TRF;1;0;0;;1
2025-03-15 01:12:51.842;TRF;1;0;0;;1
2025-03-15 01:12:42.531;TRF;1;0;0;;1
2025-03-15 00:29:15.999;TRF;1;0;0;;1
2025-03-15 00:28:16.804;TRF;1;0;0;;1
2025-03-15 00:22:23.575;TRF;1;0;0;;1
2025-03-15 00:11:16.714;TRF;1;1;235;;1
2025-03-16 23:46:15.580;TRF;1;0;0;;1
2025-03-16 23:20:54.370;TRF;1;0;0;;1
2025-03-16 23:20:11.945;TRF;1;0;0;;1
2025-03-16 22:42:44.179;TRF;1;0;0;;1
2025-03-16 22:15:41.875;TRF;1;0;0;;1
2025-03-16 20:06:09.620;TRF;1;0;0;;1
2025-03-16 19:59:41.236;TRF;1;0;0;;1
2025-03-16 19:32:24.293;TRF;1;0;0;;1
2025-03-16 19:28:45.212;TRF;1;0;0;;1
2025-03-16 19:21:41.595;TRF;1;0;0;;1
2025-03-16 19:21:18.869;TRF;1;0;0;;1
2025-03-16 19:13:08.723;TRF;1;1;222;;1
2025-03-16 19:05:17.640;TRF;1;0;0;;1
2025-03-16 18:56:53.527;TRF;1;0;0;;1
2025-03-16 18:56:40.109;TRF;1;0;0;;1
2025-03-16 18:53:36.623;TRF;1;0;0;;1
2025-03-16 08:32:05.358;TRF;1;0;0;;1
2025-03-16 07:12:08.553;TRF;1;0;0;;1
2025-03-16 07:10:57.361;TRF;1;0;0;;1
2025-03-16 03:26:03.604;TRF;1;0;0;;1
2025-03-16 03:17:20.839;TRF;1;0;0;;1
2025-03-16 02:57:59.601;TRF;1;0;0;;1
2025-03-16 02:31:57.051;TRF;1;1;258;;1
2025-03-16 02:21:40.752;TRF;1;0;0;;1
2025-03-16 02:21:40.824;TRF;1;0;0;;1
2025-03-16 02:12:46.495;TRF;1;0;0;;1
2025-03-16 02:10:14.911;TRF;1;0;0;;1
2025-03-16 02:06:21.339;TRF;1;0;0;;1
2025-03-16 01:42:44.018;TRF;1;0;0;;1
2025-03-16 01:28:41.799;TRF;1;0;0;;1
2025-03-16 01:09:59.894;TRF;1;0;0;;1
2025-03-16 01:08:47.185;TRF;1;0;0;;1
2025-03-16 01:03:58.622;TRF;1;0;0;;1
2025-03-16 01:01:28.624;TRF;1;0;0;;1
2025-03-16 00:53:16.197;TRF;1;0;0;;1
2025-03-16 00:52:53.748;TRF;1;0;0;;1
2025-03-16 00:14:07.274;TRF;1;1;236;;1
2025-03-16 00:07:36.483;TRF;1;0;0;;1
2025-03-16 00:04:25.460;TRF;1;0;0;;1
2025-03-17 23:35:08.952;TRF;1;1;173;;1
2025-03-17 23:32:15.240;TRF;1;0;0;;1
2025-03-17 23:32:07.940;TRF;1;0;0;;1
2025-03-17 23:13:42.292;TRF;1;0;0;;1
2025-03-17 23:11:49.526;TRF;1;0;0;;1
2025-03-17 22:18:55.053;TRF;1;0;0;;1
2025-03-17 22:18:09.382;TRF;1;0;0;;1
2025-03-17 19:33:04.114;TRF;1;1;230;;1
2025-03-17 19:31:23.245;TRF;1;0;0;;1
2025-03-17 19:30:20.450;TRF;1;0;0;;1
2025-03-17 19:29:58.615;TRF;1;0;0;;1
2025-03-17 19:15:20.897;TRF;1;0;0;;1
2025-03-17 19:08:08.199;TRF;1;0;0;;1
2025-03-17 18:43:12.251;TRF;1;0;0;;1
2025-03-17 18:38:18.930;TRF;1;0;0;;1
2025-03-17 18:32:05.745;TRF;1;0;0;;1
2025-03-17 07:06:47.057;TRF;1;0;0;;1
2025-03-17 04:47:30.841;TRF;1;0;0;;1
2025-03-17 03:16:03.367;TRF;1;0;0;;1
2025-03-17 03:06:57.083;TRF;1;0;0;;1
2025-03-17 02:56:40.716;TRF;1;0;0;;1
2025-03-17 02:43:10.254;TRF;1;0;0;;1
2025-03-17 02:06:52.354;TRF;1;1;225;;1
2025-03-17 01:42:20.005;TRF;1;0;0;;1
2025-03-17 00:50:24.571;TRF;1;0;0;;1
2025-03-17 00:45:56.168;TRF;1;0;0;;1
2025-03-17 00:09:01.975;TRF;1;0;0;;1
2025-03-18 23:11:05.722;TRF;1;0;0;;1
2025-03-18 23:10:26.420;TRF;1;0;0;;1
2025-03-18 18:48:29.449;TRF;1;1;215;;1
2025-03-18 09:25:39.534;TRF;1;0;0;;1
2025-03-18 09:23:42.699;TRF;1;0;0;;1
2025-03-18 07:00:32.801;TRF;1;0;0;;1
2025-03-18 06:52:56.601;TRF;1;0;0;;1
2025-03-18 06:08:43.004;TRF;1;0;0;;1
2025-03-18 06:08:38.831;TRF;1;0;0;;1
2025-03-18 06:06:32.692;TRF;1;0;0;;1
2025-03-18 05:51:38.331;TRF;1;0;0;;1
2025-03-18 05:25:14.647;TRF;1;0;0;;1
2025-03-18 05:10:59.951;TRF;1;0;0;;1
2025-03-18 04:53:47.714;TRF;1;0;0;;1
2025-03-18 04:47:17.849;TRF;1;0;0;;1
2025-03-18 04:44:23.953;TRF;1;0;0;;1
2025-03-18 04:44:13.759;TRF;1;0;0;;1
2025-03-18 04:32:57.820;TRF;1;0;0;;1
2025-03-18 00:51:47.479;TRF;1;0;0;;1
2025-03-18 00:31:17.052;TRF;1;0;0;;1
2025-03-18 00:17:23.426;TRF;1;0;0;;1
2025-03-20 21:47:05.545;TRF;1;0;0;;1
2025-03-20 21:46:41.933;TRF;1;0;0;;1
2025-03-20 19:22:43.807;TRF;1;1;182;;1
2025-03-20 07:40:07.455;TRF;1;0;0;;1
2025-03-20 06:40:47.259;TRF;1;0;0;;1
2025-03-20 06:36:08.338;TRF;1;0;0;;1
2025-03-20 05:24:01.717;TRF;1;0;0;;1
2025-03-20 05:22:54.918;TRF;1;0;0;;1
2025-03-20 03:16:23.981;TRF;1;0;0;;1
2025-03-20 02:53:51.544;TRF;1;0;0;;1
2025-03-20 02:53:17.293;TRF;1;0;0;;1
2025-03-20 01:34:41.509;TRF;1;0;0;;1
2025-03-20 01:33:44.169;TRF;1;0;0;;1
2025-03-20 00:26:32.454;TRF;1;1;253;;1
2025-03-20 00:25:27.549;TRF;1;0;0;;1
2025-03-20 00:24:43.360;TRF;1;0;0;;1
2025-03-21 21:54:42.155;TRF;1;1;192;;2
2025-03-21 10:04:03.820;TRF;1;0;0;;3
2025-03-21 06:57:36.161;TRF;1;0;0;;2
2025-03-22 07:38:32.967;TRF;1;0;0;;2
2025-03-22 07:58:49.011;TRF;1;0;0;;2
2025-03-22 08:28:16.125;TRF;1;0;0;;2
2025-03-22 17:30:55.979;TRF;1;0;0;;2
2025-03-22 18:47:07.164;TRF;1;1;214;;2
2025-03-23 07:28:48.576;TRF;1;0;0;;2
2025-03-23 17:01:49.874;TRF;1;0;0;;2
2025-03-23 18:04:32.906;TRF;1;0;0;;2
2025-03-23 18:07:12.468;TRF;1;0;0;;2
2025-03-24 05:57:27.230;TRF;1;0;0;;2
2025-03-24 06:04:44.048;TRF;1;0;0;;2
2025-03-24 06:06:05.206;TRF;1;0;0;;2
2025-03-24 06:17:26.404;TRF;1;0;0;;2
2025-03-24 07:02:28.036;TRF;1;0;0;;2
2025-03-24 22:35:47.109;TRF;1;0;0;;2
2025-03-24 19:18:44.585;TRF;1;0;0;;2
2025-03-24 15:48:35.114;TRM;1;1;405;;2
2025-03-25 07:00:37.194;TRF;1;0;0;;2
2025-03-25 19:38:07.445;TRF;1;0;0;;1
2025-03-25 18:50:33.912;TRF;1;0;0;;1
2025-03-25 23:38:54.788;TRF;1;0;0;;1
2025-03-25 23:39:07.638;TRF;1;0;0;;1
2025-03-25 19:41:11.366;TRF;1;1;217;;1
2025-03-26 06:30:53.751;TRF;1;0;0;;1
2025-03-26 06:31:58.085;TRF;1;0;0;;1
2025-03-26 06:34:30.466;TRF;1;0;0;;1
2025-03-26 06:54:27.012;TRF;1;0;0;;1
2025-03-26 07:03:42.058;TRF;1;0;0;;1
2025-03-26 18:19:11.018;TRF;1;0;0;;1
2025-03-26 18:34:58.607;TRF;1;0;0;;1
2025-03-26 19:01:59.257;TRF;1;0;0;;1
2025-03-26 22:52:31.608;TRF;1;0;0;;1
2025-03-26 22:53:19.551;TRF;1;0;0;;1
2025-03-26 23:44:38.190;TRF;1;0;0;;1
2025-03-26 23:47:09.121;TRF;1;0;0;;1
